,x,y
271,-1.4799555722483742,0.0
272,-1.034415711564741,0.0
273,-1.034415711564741,0.0
274,-1.0344157055367929,0.0
275,-1.034415707546109,0.0
276,-1.004497503229665,0.0
277,-1.006805568052198,0.0
278,-1.2168238355609353,0.0
279,-1.2216831846646954,0.0
280,-1.2216831846646954,0.0
281,-0.8854676694172404,0.0
282,-1.1806235087841122,0.0
283,-0.03862327560657767,0.0
284,-0.03862327797753205,0.0
285,-0.038623263751805935,0.0
286,-0.7692301922961434,0.0
287,-1.1241396839882705,0.0
288,-1.1241396850216536,0.0
289,-1.1241396932887213,0.0
290,-1.124139690188571,0.0
291,-1.1241396839882705,0.0
292,-1.1241396979389469,0.0
293,-1.1241396808881199,0.0
294,-1.1241396963888715,0.0
295,-1.124139695355488,0.0
296,-1.1241396963888715,0.0
297,-1.124139690188571,0.0
298,-1.1241396932887213,0.0
299,-1.1241396808881199,0.0
300,-1.1241396850216536,0.0
301,-1.1241396850216536,0.0
302,-1.1241396850216536,0.0
303,-1.1241396870884206,0.0
304,-1.4425082759264072,0.0
305,-1.0229860728438984,0.0
306,-1.4354584429542983,0.0
307,-1.5360862918821683,0.0
308,-1.5360862943395595,0.0
309,-1.2414869789113125,0.0
310,-1.0344157068763369,0.0
311,-1.034415704197249,0.0
312,-1.034415707546109,0.0
313,-0.9309741378765289,0.0
314,-1.0044975186278728,0.0
315,-1.004497507294792,0.0
316,-1.1933861675109048,0.0
317,-1.2216831948503468,0.0
318,-1.221683176742522,0.0
319,-1.221683192134173,0.0
320,-0.9773465471885214,0.0
321,-0.7870823465871093,0.0
322,-1.1806235278591768,0.0
323,-0.038623269355879786,0.0
324,-0.03862326073422774,0.0
325,-0.038623271511292814,0.0
326,-0.0386232736667059,0.0
327,-0.0386232736667059,0.0
328,-0.06842513789300245,0.0
329,-0.38969273699443585,0.0
330,-1.1241396915977302,0.0
331,-1.1241396915977302,0.0
332,-1.124139690188571,0.0
333,-1.1241396808881199,0.0
334,-1.1241396887794117,0.0
335,-1.1241396870884206,0.0
336,-1.1241396887794117,0.0
337,-1.1241396915977302,0.0
338,-1.1241396831427748,0.0
339,-1.1241396850216536,0.0
340,-1.124139682438195,0.0
341,-1.1241396831427748,0.0
342,-1.1241396831427748,0.0
343,-1.124139682438195,0.0
344,-1.1241396887794117,0.0
345,-1.13124913289404,0.0
346,-1.244302983988118,0.0
347,-1.0928304775423234,0.0
348,-1.4103190597390656,0.0
349,-1.5360862943395595,0.0
350,-1.5360862976905478,0.0
351,-1.5360862976905478,0.0
352,-1.043632109542369,0.0
353,-1.0344157059021233,0.0
354,-1.034415703527477,0.0
355,-1.0344157102860854,0.0
356,-1.004497512132629,0.0
357,-1.0044975040695674,0.0
358,-1.004497514148394,0.0
359,-1.0044975161641594,0.0
360,-1.004497512132629,0.0
361,-1.0566726276013647,0.0
362,-1.2216831880599124,0.0
363,-1.221683186207976,0.0
364,-1.2216831825041026,0.0
365,-1.2216831973195956,0.0
366,-1.2216831788002294,0.0
367,-0.9555983297539953,0.0
368,0.5114391516953988,1278.0
369,-0.32677813080524026,0.0
370,0.31932211550649287,0.0
371,-0.1332880757546796,0.0
372,-0.5903117578218994,0.0
373,-0.7083741224600354,0.0
374,-0.03862327086466889,0.0
375,-0.03862326849371456,0.0
376,-0.03862327560657767,0.0
377,-0.038623272708744535,0.0
378,-0.03862328061192585,0.0
379,-0.03862327534313826,0.0
380,-0.209058585418867,0.0
381,-1.1241396932887213,0.0
382,-1.124139705689323,0.0
383,-1.1241396808881199,0.0
384,-1.1241396932887213,0.0
385,-1.1241396815770424,0.0
386,-1.1241396859610933,0.0
387,-1.1241396963888715,0.0
388,-1.124139690188571,0.0
389,-1.1241396839882705,0.0
390,-1.1241396777879697,0.0
